Date,Country,Status,AQI Value,ID,Continent,Population ,GDP (USD)
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,888,Central Africa,4442225,1691544110.69
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,889,Central Africa,4456125,1894813389.88
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,890,Central Africa,4478790,1695825714.24
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,891,Central Africa,4515549,1825018144.46
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,892,Central Africa,4567093,2072349974.15
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,893,Central Africa,4631488,2220979144.52
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,894,Central Africa,4706101,2221301350.76
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,895,Central Africa,4787703,2326720902.36
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,896,Central Africa,4881015,2516498412.31
2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129,897,Central Africa,4976146,2382618615.36
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,875,Central Africa,3599445,916777282.65
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,876,Central Africa,3681554,932648604.42
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,877,Central Africa,3762402,996068145.61
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,878,Central Africa,3841982,1142315522.2
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,879,Central Africa,3920749,1272360516.62
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,880,Central Africa,3999454,1337894379.63
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,881,Central Africa,4078555,1461859762.63
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,882,Central Africa,4158368,1699811293.26
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,883,Central Africa,4235892,1993407886.56
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,884,Central Africa,4305760,2067381663.75
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,885,Central Africa,4362396,2142591539.44
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,886,Central Africa,4402833,2437982706.57
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,887,Central Africa,4427574,2510126510.0
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,888,Central Africa,4442225,1691544110.69
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,889,Central Africa,4456125,1894813389.88
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,890,Central Africa,4478790,1695825714.24
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,891,Central Africa,4515549,1825018144.46
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,892,Central Africa,4567093,2072349974.15
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,893,Central Africa,4631488,2220979144.52
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,894,Central Africa,4706101,2221301350.76
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,895,Central Africa,4787703,2326720902.36
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,896,Central Africa,4881015,2516498412.31
2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120,897,Central Africa,4976146,2382618615.36
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,875,Central Africa,3599445,916777282.65
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,876,Central Africa,3681554,932648604.42
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,877,Central Africa,3762402,996068145.61
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,878,Central Africa,3841982,1142315522.2
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,879,Central Africa,3920749,1272360516.62
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,880,Central Africa,3999454,1337894379.63
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,881,Central Africa,4078555,1461859762.63
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,882,Central Africa,4158368,1699811293.26
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,883,Central Africa,4235892,1993407886.56
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,884,Central Africa,4305760,2067381663.75
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,885,Central Africa,4362396,2142591539.44
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,886,Central Africa,4402833,2437982706.57
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,887,Central Africa,4427574,2510126510.0
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,888,Central Africa,4442225,1691544110.69
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,889,Central Africa,4456125,1894813389.88
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,890,Central Africa,4478790,1695825714.24
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,891,Central Africa,4515549,1825018144.46
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,892,Central Africa,4567093,2072349974.15
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,893,Central Africa,4631488,2220979144.52
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,894,Central Africa,4706101,2221301350.76
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,895,Central Africa,4787703,2326720902.36
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,896,Central Africa,4881015,2516498412.31
2022-07-29,Central African Republic,Unhealthy for Sensitive Groups,106,897,Central Africa,4976146,2382618615.36
2022-07-30,Central African Republic,Moderate,91,875,Central Africa,3599445,916777282.65
2022-07-30,Central African Republic,Moderate,91,876,Central Africa,3681554,932648604.42
2022-07-30,Central African Republic,Moderate,91,877,Central Africa,3762402,996068145.61
2022-07-30,Central African Republic,Moderate,91,878,Central Africa,3841982,1142315522.2
2022-07-30,Central African Republic,Moderate,91,879,Central Africa,3920749,1272360516.62
2022-07-30,Central African Republic,Moderate,91,880,Central Africa,3999454,1337894379.63
2022-07-30,Central African Republic,Moderate,91,881,Central Africa,4078555,1461859762.63
2022-07-30,Central African Republic,Moderate,91,882,Central Africa,4158368,1699811293.26
2022-07-30,Central African Republic,Moderate,91,883,Central Africa,4235892,1993407886.56
2022-07-30,Central African Republic,Moderate,91,884,Central Africa,4305760,2067381663.75
2022-07-30,Central African Republic,Moderate,91,885,Central Africa,4362396,2142591539.44
2022-07-30,Central African Republic,Moderate,91,886,Central Africa,4402833,2437982706.57
2022-07-30,Central African Republic,Moderate,91,887,Central Africa,4427574,2510126510.0
2022-07-30,Central African Republic,Moderate,91,888,Central Africa,4442225,1691544110.69
2022-07-30,Central African Republic,Moderate,91,889,Central Africa,4456125,1894813389.88
2022-07-30,Central African Republic,Moderate,91,890,Central Africa,4478790,1695825714.24
2022-07-30,Central African Republic,Moderate,91,891,Central Africa,4515549,1825018144.46
2022-07-30,Central African Republic,Moderate,91,892,Central Africa,4567093,2072349974.15
2022-07-30,Central African Republic,Moderate,91,893,Central Africa,4631488,2220979144.52
2022-07-30,Central African Republic,Moderate,91,894,Central Africa,4706101,2221301350.76
2022-07-30,Central African Republic,Moderate,91,895,Central Africa,4787703,2326720902.36
2022-07-30,Central African Republic,Moderate,91,896,Central Africa,4881015,2516498412.31
2022-07-30,Central African Republic,Moderate,91,897,Central Africa,4976146,2382618615.36
2022-07-31,Central African Republic,Unhealthy,157,875,Central Africa,3599445,916777282.65
2022-07-31,Central African Republic,Unhealthy,157,876,Central Africa,3681554,932648604.42
2022-07-31,Central African Republic,Unhealthy,157,877,Central Africa,3762402,996068145.61
2022-07-31,Central African Republic,Unhealthy,157,878,Central Africa,3841982,1142315522.2
2022-07-31,Central African Republic,Unhealthy,157,879,Central Africa,3920749,1272360516.62
2022-07-31,Central African Republic,Unhealthy,157,880,Central Africa,3999454,1337894379.63
2022-07-31,Central African Republic,Unhealthy,157,881,Central Africa,4078555,1461859762.63
2022-07-31,Central African Republic,Unhealthy,157,882,Central Africa,4158368,1699811293.26
2022-07-31,Central African Republic,Unhealthy,157,883,Central Africa,4235892,1993407886.56
2022-07-31,Central African Republic,Unhealthy,157,884,Central Africa,4305760,2067381663.75
2022-07-31,Central African Republic,Unhealthy,157,885,Central Africa,4362396,2142591539.44
2022-07-31,Central African Republic,Unhealthy,157,886,Central Africa,4402833,2437982706.57
2022-07-31,Central African Republic,Unhealthy,157,887,Central Africa,4427574,2510126510.0
2022-07-31,Central African Republic,Unhealthy,157,888,Central Africa,4442225,1691544110.69
2022-07-31,Central African Republic,Unhealthy,157,889,Central Africa,4456125,1894813389.88
2022-07-31,Central African Republic,Unhealthy,157,890,Central Africa,4478790,1695825714.24
2022-07-31,Central African Republic,Unhealthy,157,891,Central Africa,4515549,1825018144.46
2022-07-31,Central African Republic,Unhealthy,157,892,Central Africa,4567093,2072349974.15
2022-07-31,Central African Republic,Unhealthy,157,893,Central Africa,4631488,2220979144.52
2022-07-31,Central African Republic,Unhealthy,157,894,Central Africa,4706101,2221301350.76
2022-07-31,Central African Republic,Unhealthy,157,895,Central Africa,4787703,2326720902.36
2022-07-31,Central African Republic,Unhealthy,157,896,Central Africa,4881015,2516498412.31
2022-07-31,Central African Republic,Unhealthy,157,897,Central Africa,4976146,2382618615.36
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,875,Central Africa,3599445,916777282.65
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,876,Central Africa,3681554,932648604.42
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,877,Central Africa,3762402,996068145.61
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,878,Central Africa,3841982,1142315522.2
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,879,Central Africa,3920749,1272360516.62
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,880,Central Africa,3999454,1337894379.63
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,881,Central Africa,4078555,1461859762.63
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,882,Central Africa,4158368,1699811293.26
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,883,Central Africa,4235892,1993407886.56
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,884,Central Africa,4305760,2067381663.75
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,885,Central Africa,4362396,2142591539.44
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,886,Central Africa,4402833,2437982706.57
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,887,Central Africa,4427574,2510126510.0
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,888,Central Africa,4442225,1691544110.69
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,889,Central Africa,4456125,1894813389.88
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,890,Central Africa,4478790,1695825714.24
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,891,Central Africa,4515549,1825018144.46
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,892,Central Africa,4567093,2072349974.15
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,893,Central Africa,4631488,2220979144.52
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,894,Central Africa,4706101,2221301350.76
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,895,Central Africa,4787703,2326720902.36
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,896,Central Africa,4881015,2516498412.31
2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113,897,Central Africa,4976146,2382618615.36
2022-08-02,Central African Republic,Unhealthy,175,875,Central Africa,3599445,916777282.65
2022-08-02,Central African Republic,Unhealthy,175,876,Central Africa,3681554,932648604.42
2022-08-02,Central African Republic,Unhealthy,175,877,Central Africa,3762402,996068145.61
2022-08-02,Central African Republic,Unhealthy,175,878,Central Africa,3841982,1142315522.2
2022-08-02,Central African Republic,Unhealthy,175,879,Central Africa,3920749,1272360516.62
2022-08-02,Central African Republic,Unhealthy,175,880,Central Africa,3999454,1337894379.63
2022-08-02,Central African Republic,Unhealthy,175,881,Central Africa,4078555,1461859762.63
2022-08-02,Central African Republic,Unhealthy,175,882,Central Africa,4158368,1699811293.26
2022-08-02,Central African Republic,Unhealthy,175,883,Central Africa,4235892,1993407886.56
2022-08-02,Central African Republic,Unhealthy,175,884,Central Africa,4305760,2067381663.75
2022-08-02,Central African Republic,Unhealthy,175,885,Central Africa,4362396,2142591539.44
2022-08-02,Central African Republic,Unhealthy,175,886,Central Africa,4402833,2437982706.57
2022-08-02,Central African Republic,Unhealthy,175,887,Central Africa,4427574,2510126510.0
2022-08-02,Central African Republic,Unhealthy,175,888,Central Africa,4442225,1691544110.69
2022-08-02,Central African Republic,Unhealthy,175,889,Central Africa,4456125,1894813389.88
2022-08-02,Central African Republic,Unhealthy,175,890,Central Africa,4478790,1695825714.24
2022-08-02,Central African Republic,Unhealthy,175,891,Central Africa,4515549,1825018144.46
2022-08-02,Central African Republic,Unhealthy,175,892,Central Africa,4567093,2072349974.15
2022-08-02,Central African Republic,Unhealthy,175,893,Central Africa,4631488,2220979144.52
2022-08-02,Central African Republic,Unhealthy,175,894,Central Africa,4706101,2221301350.76
2022-08-02,Central African Republic,Unhealthy,175,895,Central Africa,4787703,2326720902.36
2022-08-02,Central African Republic,Unhealthy,175,896,Central Africa,4881015,2516498412.31
2022-08-02,Central African Republic,Unhealthy,175,897,Central Africa,4976146,2382618615.36
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,875,Central Africa,3599445,916777282.65
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,876,Central Africa,3681554,932648604.42
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,877,Central Africa,3762402,996068145.61
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,878,Central Africa,3841982,1142315522.2
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,879,Central Africa,3920749,1272360516.62
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,880,Central Africa,3999454,1337894379.63
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,881,Central Africa,4078555,1461859762.63
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,882,Central Africa,4158368,1699811293.26
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,883,Central Africa,4235892,1993407886.56
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,884,Central Africa,4305760,2067381663.75
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,885,Central Africa,4362396,2142591539.44
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,886,Central Africa,4402833,2437982706.57
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,887,Central Africa,4427574,2510126510.0
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,888,Central Africa,4442225,1691544110.69
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,889,Central Africa,4456125,1894813389.88
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,890,Central Africa,4478790,1695825714.24
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,891,Central Africa,4515549,1825018144.46
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,892,Central Africa,4567093,2072349974.15
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,893,Central Africa,4631488,2220979144.52
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,894,Central Africa,4706101,2221301350.76
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,895,Central Africa,4787703,2326720902.36
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,896,Central Africa,4881015,2516498412.31
2022-08-03,Central African Republic,Unhealthy for Sensitive Groups,111,897,Central Africa,4976146,2382618615.36
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,875,Central Africa,3599445,916777282.65
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,876,Central Africa,3681554,932648604.42
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,877,Central Africa,3762402,996068145.61
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,878,Central Africa,3841982,1142315522.2
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,879,Central Africa,3920749,1272360516.62
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,880,Central Africa,3999454,1337894379.63
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,881,Central Africa,4078555,1461859762.63
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,882,Central Africa,4158368,1699811293.26
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,883,Central Africa,4235892,1993407886.56
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,884,Central Africa,4305760,2067381663.75
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,885,Central Africa,4362396,2142591539.44
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,886,Central Africa,4402833,2437982706.57
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,887,Central Africa,4427574,2510126510.0
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,888,Central Africa,4442225,1691544110.69
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,889,Central Africa,4456125,1894813389.88
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,890,Central Africa,4478790,1695825714.24
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,891,Central Africa,4515549,1825018144.46
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,892,Central Africa,4567093,2072349974.15
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,893,Central Africa,4631488,2220979144.52
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,894,Central Africa,4706101,2221301350.76
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,895,Central Africa,4787703,2326720902.36
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,896,Central Africa,4881015,2516498412.31
2022-08-04,Central African Republic,Unhealthy for Sensitive Groups,118,897,Central Africa,4976146,2382618615.36
2022-08-05,Central African Republic,Moderate,99,875,Central Africa,3599445,916777282.65
2022-08-05,Central African Republic,Moderate,99,876,Central Africa,3681554,932648604.42
2022-08-05,Central African Republic,Moderate,99,877,Central Africa,3762402,996068145.61
2022-08-05,Central African Republic,Moderate,99,878,Central Africa,3841982,1142315522.2
2022-08-05,Central African Republic,Moderate,99,879,Central Africa,3920749,1272360516.62
2022-08-05,Central African Republic,Moderate,99,880,Central Africa,3999454,1337894379.63
2022-08-05,Central African Republic,Moderate,99,881,Central Africa,4078555,1461859762.63
2022-08-05,Central African Republic,Moderate,99,882,Central Africa,4158368,1699811293.26
2022-08-05,Central African Republic,Moderate,99,883,Central Africa,4235892,1993407886.56
2022-08-05,Central African Republic,Moderate,99,884,Central Africa,4305760,2067381663.75
2022-08-05,Central African Republic,Moderate,99,885,Central Africa,4362396,2142591539.44
2022-08-05,Central African Republic,Moderate,99,886,Central Africa,4402833,2437982706.57
2022-08-05,Central African Republic,Moderate,99,887,Central Africa,4427574,2510126510.0
2022-08-05,Central African Republic,Moderate,99,888,Central Africa,4442225,1691544110.69
2022-08-05,Central African Republic,Moderate,99,889,Central Africa,4456125,1894813389.88
2022-08-05,Central African Republic,Moderate,99,890,Central Africa,4478790,1695825714.24
2022-08-05,Central African Republic,Moderate,99,891,Central Africa,4515549,1825018144.46
2022-08-05,Central African Republic,Moderate,99,892,Central Africa,4567093,2072349974.15
2022-08-05,Central African Republic,Moderate,99,893,Central Africa,4631488,2220979144.52
2022-08-05,Central African Republic,Moderate,99,894,Central Africa,4706101,2221301350.76
2022-08-05,Central African Republic,Moderate,99,895,Central Africa,4787703,2326720902.36
2022-08-05,Central African Republic,Moderate,99,896,Central Africa,4881015,2516498412.31
2022-08-05,Central African Republic,Moderate,99,897,Central Africa,4976146,2382618615.36
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,875,Central Africa,3599445,916777282.65
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,876,Central Africa,3681554,932648604.42
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,877,Central Africa,3762402,996068145.61
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,878,Central Africa,3841982,1142315522.2
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,879,Central Africa,3920749,1272360516.62
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,880,Central Africa,3999454,1337894379.63
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,881,Central Africa,4078555,1461859762.63
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,882,Central Africa,4158368,1699811293.26
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,883,Central Africa,4235892,1993407886.56
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,884,Central Africa,4305760,2067381663.75
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,885,Central Africa,4362396,2142591539.44
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,886,Central Africa,4402833,2437982706.57
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,887,Central Africa,4427574,2510126510.0
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,888,Central Africa,4442225,1691544110.69
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,889,Central Africa,4456125,1894813389.88
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,890,Central Africa,4478790,1695825714.24
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,891,Central Africa,4515549,1825018144.46
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,892,Central Africa,4567093,2072349974.15
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,893,Central Africa,4631488,2220979144.52
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,894,Central Africa,4706101,2221301350.76
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,895,Central Africa,4787703,2326720902.36
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,896,Central Africa,4881015,2516498412.31
2022-08-06,Central African Republic,Unhealthy for Sensitive Groups,119,897,Central Africa,4976146,2382618615.36
2022-08-07,Central African Republic,Moderate,76,875,Central Africa,3599445,916777282.65
2022-08-07,Central African Republic,Moderate,76,876,Central Africa,3681554,932648604.42
2022-08-07,Central African Republic,Moderate,76,877,Central Africa,3762402,996068145.61
2022-08-07,Central African Republic,Moderate,76,878,Central Africa,3841982,1142315522.2
2022-08-07,Central African Republic,Moderate,76,879,Central Africa,3920749,1272360516.62
2022-08-07,Central African Republic,Moderate,76,880,Central Africa,3999454,1337894379.63
2022-08-07,Central African Republic,Moderate,76,881,Central Africa,4078555,1461859762.63
2022-08-07,Central African Republic,Moderate,76,882,Central Africa,4158368,1699811293.26
2022-08-07,Central African Republic,Moderate,76,883,Central Africa,4235892,1993407886.56
2022-08-07,Central African Republic,Moderate,76,884,Central Africa,4305760,2067381663.75
2022-08-07,Central African Republic,Moderate,76,885,Central Africa,4362396,2142591539.44
2022-08-07,Central African Republic,Moderate,76,886,Central Africa,4402833,2437982706.57
2022-08-07,Central African Republic,Moderate,76,887,Central Africa,4427574,2510126510.0
2022-08-07,Central African Republic,Moderate,76,888,Central Africa,4442225,1691544110.69
2022-08-07,Central African Republic,Moderate,76,889,Central Africa,4456125,1894813389.88
2022-08-07,Central African Republic,Moderate,76,890,Central Africa,4478790,1695825714.24
2022-08-07,Central African Republic,Moderate,76,891,Central Africa,4515549,1825018144.46
2022-08-07,Central African Republic,Moderate,76,892,Central Africa,4567093,2072349974.15
2022-08-07,Central African Republic,Moderate,76,893,Central Africa,4631488,2220979144.52
2022-08-07,Central African Republic,Moderate,76,894,Central Africa,4706101,2221301350.76
2022-08-07,Central African Republic,Moderate,76,895,Central Africa,4787703,2326720902.36
2022-08-07,Central African Republic,Moderate,76,896,Central Africa,4881015,2516498412.31
2022-08-07,Central African Republic,Moderate,76,897,Central Africa,4976146,2382618615.36
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,875,Central Africa,3599445,916777282.65
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,876,Central Africa,3681554,932648604.42
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,877,Central Africa,3762402,996068145.61
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,878,Central Africa,3841982,1142315522.2
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,879,Central Africa,3920749,1272360516.62
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,880,Central Africa,3999454,1337894379.63
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,881,Central Africa,4078555,1461859762.63
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,882,Central Africa,4158368,1699811293.26
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,883,Central Africa,4235892,1993407886.56
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,884,Central Africa,4305760,2067381663.75
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,885,Central Africa,4362396,2142591539.44
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,886,Central Africa,4402833,2437982706.57
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,887,Central Africa,4427574,2510126510.0
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,888,Central Africa,4442225,1691544110.69
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,889,Central Africa,4456125,1894813389.88
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,890,Central Africa,4478790,1695825714.24
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,891,Central Africa,4515549,1825018144.46
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,892,Central Africa,4567093,2072349974.15
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,893,Central Africa,4631488,2220979144.52
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,894,Central Africa,4706101,2221301350.76
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,895,Central Africa,4787703,2326720902.36
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,896,Central Africa,4881015,2516498412.31
2022-08-08,Central African Republic,Unhealthy for Sensitive Groups,115,897,Central Africa,4976146,2382618615.36
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,875,Central Africa,3599445,916777282.65
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,876,Central Africa,3681554,932648604.42
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,877,Central Africa,3762402,996068145.61
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,878,Central Africa,3841982,1142315522.2
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,879,Central Africa,3920749,1272360516.62
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,880,Central Africa,3999454,1337894379.63
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,881,Central Africa,4078555,1461859762.63
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,882,Central Africa,4158368,1699811293.26
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,883,Central Africa,4235892,1993407886.56
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,884,Central Africa,4305760,2067381663.75
2022-08-09,Central African Republic,Unhealthy for Sensitive Groups,132,885,Central Africa,4362396,2142591539.44
